Protocol timestamp, Sensor Distance0, Sensor Distance2
     16.079500,   -1.78484,  -9.91656
     16.080000,   -1.88370,  -9.83639
     16.080500,   -1.98450,  -9.76166
     16.081000,   -2.08725,  -9.68382
     16.081500,   -2.19155,  -9.60520
     16.082000,   -2.29780,  -9.52737
     16.082500,   -2.40600,  -9.44797
     16.083000,   -2.51575,  -9.36935
     16.083500,   -2.62745,  -9.29074
     16.084000,   -2.74109,  -9.21212
     16.084500,   -2.85591,  -9.13428
     16.085000,   -2.97266,  -9.05488
     16.085500,   -3.09098,  -8.97938
     16.086000,   -3.21046,  -8.90076
     16.086500,   -3.33189,  -8.82370
     16.087000,   -3.45449,  -8.74509
     16.087500,   -3.57825,  -8.66569
     16.088000,   -3.70396,  -8.58785
     16.088500,   -3.83045,  -8.50768
     16.089000,   -3.95849,  -8.42984
     16.089500,   -4.08771,  -8.34966
     16.090000,   -4.21809,  -8.26638
     16.090500,   -4.34963,  -8.18542
     16.091000,   -4.48274,  -8.10058
     16.091500,   -4.61662,  -8.01963
     16.092000,   -4.75128,  -7.93868
     16.092500,   -4.88750,  -7.85772
     16.093000,   -5.02450,  -7.77444
     16.093500,   -5.16227,  -7.69348
     16.094000,   -5.30121,  -7.61409
     16.094500,   -5.44093,  -7.53313
     16.095000,   -5.58143,  -7.45763
     16.095500,   -5.72310,  -7.37824
     16.096000,   -5.86554,  -7.30040
     16.096500,   -6.00838,  -7.22100
     16.097000,   -6.15238,  -7.14394
     16.097500,   -6.29677,  -7.06377
     16.098000,   -6.44194,  -6.99060
     16.098500,   -6.58789,  -6.91509
     16.099000,   -6.73462,  -6.84582
     16.099500,   -6.88134,  -6.77265
     16.100000,   -7.02924,  -6.70182
     16.100500,   -7.17713,  -6.62631
     16.101000,   -7.32580,  -6.55626
     16.101500,   -7.47447,  -6.48231
     16.102000,   -7.62353,  -6.41226
     16.102500,   -7.77299,  -6.33987
     16.103000,   -7.92244,  -6.27059
     16.103500,   -8.07189,  -6.19664
     16.104000,   -8.22173,  -6.12814
     16.104500,   -8.37118,  -6.05575
     16.105000,   -8.52102,  -5.98881
     16.105500,   -8.67086,  -5.91876
     16.106000,   -8.82070,  -5.85026
     16.106500,   -8.97015,  -5.77787
     16.107000,   -9.11960,  -5.71093
     16.107500,   -9.26905,  -5.63854
     16.108000,   -9.41811,  -5.57704
     16.108500,   -9.56678,  -5.51088
     16.109000,   -9.71545,  -5.45017
     16.109500,   -9.86335,  -5.38945
     16.110000,  -10.01124,  -5.33107
     16.110500,  -10.15836,  -5.27036
     16.111000,  -10.30508,  -5.21665
     16.111500,  -10.45103,  -5.15749
     16.112000,  -10.59659,  -5.10223
     16.112500,  -10.74137,  -5.04696
     16.113000,  -10.88537,  -4.99170
     16.113500,  -11.02898,  -4.94110
     16.114000,  -11.17143,  -4.89051
     16.114500,  -11.31310,  -4.83913
     16.115000,  -11.45398,  -4.78620
     16.115500,  -11.59370,  -4.73561
     16.116000,  -11.73226,  -4.68657
     16.116500,  -11.87042,  -4.63442
     16.117000,  -12.00703,  -4.58694
     16.117500,  -12.14325,  -4.53868
     16.118000,  -12.27791,  -4.49041
     16.118500,  -12.41140,  -4.44371
     16.119000,  -12.54412,  -4.40012
     16.119500,  -12.67527,  -4.35498
     16.120000,  -12.80527,  -4.31606
     16.120500,  -12.93370,  -4.27402
     16.121000,  -13.06097,  -4.23277
     16.121500,  -13.18668,  -4.19618
     16.122000,  -13.31122,  -4.16194
     16.122500,  -13.43381,  -4.12535
     16.123000,  -13.55524,  -4.08954
     16.123500,  -13.67473,  -4.05607
     16.124000,  -13.79304,  -4.02494
     16.124500,  -13.90980,  -3.99847
     16.125000,  -14.02461,  -3.97123
     16.125500,  -14.13826,  -3.94710
     16.126000,  -14.24995,  -3.92531
     16.126500,  -14.36010,  -3.90429
     16.127000,  -14.46829,  -3.88561
     16.127500,  -14.57493,  -3.86770
     16.128000,  -14.67962,  -3.84980
     16.128500,  -14.78276,  -3.83423
     16.129000,  -14.88395,  -3.81711
     16.129500,  -14.98281,  -3.80232
     16.130000,  -15.08011,  -3.79064
     16.130500,  -15.17546,  -3.77975
     16.131000,  -15.26848,  -3.77118
     16.131500,  -15.35916,  -3.76340
     16.132000,  -15.44828,  -3.75562
     16.132500,  -15.53468,  -3.74861
     16.133000,  -15.61953,  -3.74238
     16.133500,  -15.70204,  -3.74083
     16.134000,  -15.78221,  -3.74083
     16.134500,  -15.86044,  -3.74083
     16.135000,  -15.93633,  -3.74083
     16.135500,  -16.00989,  -3.74083
     16.136000,  -16.08150,  -3.74472
     16.136500,  -16.15039,  -3.75172
     16.137000,  -16.21733,  -3.75873
     16.137500,  -16.28194,  -3.76574
     16.138000,  -16.34382,  -3.77508
     16.138500,  -16.40375,  -3.78675
     16.139000,  -16.46097,  -3.80076
     16.139500,  -16.51584,  -3.81633
     16.140000,  -16.56838,  -3.83034
     16.140500,  -16.61859,  -3.84669
     16.141000,  -16.66646,  -3.86459
     16.141500,  -16.71161,  -3.88094
     16.142000,  -16.75481,  -3.90195
     16.142500,  -16.79528,  -3.92453
     16.143000,  -16.83304,  -3.94944
     16.143500,  -16.86884,  -3.97279
     16.144000,  -16.90192,  -3.99925
     16.144500,  -16.93267,  -4.02727
     16.145000,  -16.96069,  -4.05530
     16.145500,  -16.98638,  -4.08332
     16.146000,  -17.00934,  -4.11368
     16.146500,  -17.02997,  -4.14715
     16.147000,  -17.04787,  -4.17984
     16.147500,  -17.06305,  -4.21487
     16.148000,  -17.07589,  -4.24989
     16.148500,  -17.08601,  -4.28570
     16.149000,  -17.09380,  -4.32306
     16.149500,  -17.09886,  -4.36042
     16.150000,  -17.10158,  -4.39779
     16.150500,  -17.10158,  -4.44215
     16.151000,  -17.09886,  -4.49041
     16.151500,  -17.09418,  -4.53245
     16.152000,  -17.08679,  -4.57993
     16.152500,  -17.07706,  -4.63130
     16.153000,  -17.06461,  -4.67878
     16.153500,  -17.05021,  -4.73249
     16.154000,  -17.03308,  -4.78153
     16.154500,  -17.01362,  -4.83758
     16.155000,  -16.99183,  -4.88973
     16.155500,  -16.96770,  -4.94344
     16.156000,  -16.94084,  -4.99792
     16.156500,  -16.91204,  -5.05241
     16.157000,  -16.88052,  -5.10378
     16.157500,  -16.84666,  -5.16061
     16.158000,  -16.81007,  -5.21432
     16.158500,  -16.77115,  -5.27192
     16.159000,  -16.72990,  -5.32874
     16.159500,  -16.68592,  -5.38712
     16.160000,  -16.63961,  -5.44394
     16.160500,  -16.59057,  -5.50310
     16.161000,  -16.53919,  -5.56303
     16.161500,  -16.48549,  -5.62063
     16.162000,  -16.42905,  -5.68368
     16.162500,  -16.37067,  -5.74128
     16.163000,  -16.30957,  -5.80667
     16.163500,  -16.24613,  -5.86816
     16.164000,  -16.18075,  -5.93277
     16.164500,  -16.11264,  -6.00049
     16.165000,  -16.04258,  -6.06587
     16.165500,  -15.97019,  -6.13671
     16.166000,  -15.89547,  -6.20365
     16.166500,  -15.81880,  -6.27682
     16.167000,  -15.74018,  -6.34843
     16.167500,  -15.65962,  -6.42393
     16.168000,  -15.57711,  -6.49554
     16.168500,  -15.49226,  -6.57183
     16.169000,  -15.40586,  -6.64344
     16.169500,  -15.31712,  -6.72050
     16.170000,  -15.22605,  -6.79289
     16.170500,  -15.13342,  -6.86917
     16.171000,  -15.03846,  -6.94078
     16.171500,  -14.94155,  -7.01628
     16.172000,  -14.84270,  -7.08945
     16.172500,  -14.74190,  -7.16963
     16.173000,  -14.63915,  -7.24280
     16.173500,  -14.53446,  -7.32141
     16.174000,  -14.42782,  -7.39847
     16.174500,  -14.31962,  -7.47242
     16.175000,  -14.20948,  -7.54637
     16.175500,  -14.09778,  -7.62343
     16.176000,  -13.98413,  -7.70049
     16.176500,  -13.86932,  -7.78066
     16.177000,  -13.75256,  -7.86084
     16.177500,  -13.63464,  -7.94101
     16.178000,  -13.51516,  -8.02274
     16.178500,  -13.39412,  -8.10291
     16.179000,  -13.27191,  -8.18620
     16.179500,  -13.14815,  -8.26560
     16.180000,  -13.02321,  -8.34344
     16.180500,  -12.89673,  -8.42439
     16.181000,  -12.76907,  -8.50223
     16.181500,  -12.64025,  -8.58240
     16.182000,  -12.51026,  -8.66258
     16.182500,  -12.37910,  -8.74119
     16.183000,  -12.24677,  -8.82370
     16.183500,  -12.11367,  -8.90465
     16.184000,  -11.97901,  -8.98794
     16.184500,  -11.84357,  -9.07201
     16.185000,  -11.70696,  -9.15218
     16.185500,  -11.56918,  -9.23313
     16.186000,  -11.43063,  -9.31097
     16.186500,  -11.29130,  -9.39193
     16.187000,  -11.15080,  -9.46743
     16.187500,  -11.00913,  -9.54683
     16.188000,  -10.86669,  -9.62077
     16.188500,  -10.72347,  -9.70172
     16.189000,  -10.57946,  -9.77489
     16.189500,  -10.43468,  -9.85429
     16.190000,  -10.28913,  -9.92901
     16.190500,  -10.14318, -10.00763
     16.191000,   -9.99645, -10.08469
     16.191500,   -9.84934, -10.16409
     16.192000,   -9.70183, -10.24193
     16.192500,   -9.55394, -10.31821
     16.193000,   -9.40604, -10.39215
     16.193500,   -9.25737, -10.46377
     16.194000,   -9.10870, -10.53694
     16.194500,   -8.95964, -10.60699
     16.195000,   -8.81058, -10.68172
     16.195500,   -8.66113, -10.74788
     16.196000,   -8.51168, -10.82105
     16.196500,   -8.36223, -10.88410
     16.197000,   -8.21239, -10.95415
     16.197500,   -8.06293, -11.01954
     16.198000,   -7.91348, -11.09270
     16.198500,   -7.76403, -11.16042
     16.199000,   -7.61458, -11.23593
     16.199500,   -7.46513, -11.30131
     16.200000,   -7.31607, -11.37137
     16.200500,   -7.16701, -11.42897
     16.201000,   -7.01834, -11.49124
     16.201500,   -6.87005, -11.54728
     16.202000,   -6.72216, -11.61267
     16.202500,   -6.57466, -11.67805
     16.203000,   -6.42754, -11.74499
     16.203500,   -6.28159, -11.80882
     16.204000,   -6.13565, -11.87109
     16.204500,   -5.99087, -11.93181
     16.205000,   -5.84647, -11.97695
     16.205500,   -5.70325, -12.02054
     16.206000,   -5.56042, -12.06180
     16.206500,   -5.41836, -12.11161
     16.207000,   -5.27708, -12.16454
     16.207500,   -5.13658, -12.21592
     16.208000,   -4.99725, -12.26963
     16.208500,   -4.85870, -12.31944
     16.209000,   -4.72131, -12.36615
     16.209500,   -4.58471, -12.41129
     16.210000,   -4.44927, -12.45566
     16.210500,   -4.31500, -12.49536
     16.211000,   -4.18150, -12.53584
     16.211500,   -4.04957, -12.57553
     16.212000,   -3.91918, -12.61445
     16.212500,   -3.78958, -12.65182
     16.213000,   -3.66154, -12.69385
     16.213500,   -3.53505, -12.73199
     16.214000,   -3.41012, -12.77169
     16.214500,   -3.28636, -12.81139
     16.215000,   -3.16415, -12.84719
     16.215500,   -3.04389, -12.87833
     16.216000,   -2.92479, -12.90713
     16.216500,   -2.80765, -12.93671
     16.217000,   -2.69206, -12.96473
     16.217500,   -2.57802, -12.99041
     16.218000,   -2.46593, -13.01377
     16.218500,   -2.35579, -13.03634
     16.219000,   -2.24760, -13.06047
     16.219500,   -2.14135, -13.08226
     16.220000,   -2.03665, -13.10172
     16.220500,   -1.93429, -13.11807
     16.221000,   -1.83349, -13.13286
     16.221500,   -1.73464, -13.14609
     16.222000,   -1.63773, -13.15855
     16.222500,   -1.54277, -13.17100
     16.223000,   -1.45014, -13.18346
     16.223500,   -1.35907, -13.19202
     16.224000,   -1.27033, -13.19902
     16.224500,   -1.18354, -13.20291
     16.225000,   -1.09870, -13.20291
     16.225500,   -1.01619, -13.20291
     16.226000,   -0.93562, -13.20291
     16.226500,   -0.85739, -13.20291
     16.227000,   -0.78150, -13.20058
     16.227500,   -0.70755, -13.19669
     16.228000,   -0.63633, -13.19280
     16.228500,   -0.56706, -13.18735
     16.229000,   -0.50050, -13.18190
     16.229500,   -0.43590, -13.17411
     16.230000,   -0.37402, -13.16867
     16.230500,   -0.31447, -13.16244
     16.231000,   -0.25726, -13.15543
     16.231500,   -0.20238, -13.14765
     16.232000,   -0.14984, -13.13753
     16.232500,   -0.10002, -13.12352
     16.233000,   -0.05254, -13.10951
     16.233500,   -0.00739, -13.09316
     16.234000,    0.03503, -13.07604
     16.234500,    0.07511, -13.05269
     16.235000,    0.11287, -13.02622
     16.235500,    0.14789, -12.99898
     16.236000,    0.18059, -12.97096
     16.236500,    0.21055, -12.94293
     16.237000,    0.23819, -12.91491
     16.237500,    0.26348, -12.88767
     16.238000,    0.28606, -12.85887
     16.238500,    0.30591, -12.82773
     16.239000,    0.32303, -12.79426
     16.239500,    0.33782, -12.76001
     16.240000,    0.35027, -12.72732
     16.240500,    0.36000, -12.69074
     16.241000,    0.36701, -12.64870
     16.241500,    0.37129, -12.60900
     16.242000,    0.37324, -12.56931
     16.242500,    0.37246, -12.52572
     16.243000,    0.36935, -12.48213
     16.243500,    0.36351, -12.43309
     16.244000,    0.35533, -12.37938
     16.244500,    0.34444, -12.33112
     16.245000,    0.33120, -12.28364
     16.245500,    0.31525, -12.23849
     16.246000,    0.29734, -12.18167
     16.246500,    0.27672, -12.14353
     16.247000,    0.25337, -12.09994
     16.247500,    0.22807, -12.05791
     16.248000,    0.20005, -12.01587
     16.248500,    0.16969, -11.96995
     16.249000,    0.13700, -11.92558
     16.249500,    0.10158, -11.87732
     16.250000,    0.06422, -11.83373
     16.250500,    0.02452, -11.77924
     16.251000,   -0.01790, -11.73098
     16.251500,   -0.06227, -11.67494
     16.252000,   -0.10936, -11.61422
     16.252500,   -0.15879, -11.55662
     16.253000,   -0.21055, -11.48735
     16.253500,   -0.26465, -11.43052
     16.254000,   -0.32147, -11.36125
     16.254500,   -0.38024, -11.30209
     16.255000,   -0.44174, -11.23126
     16.255500,   -0.50556, -11.16276
     16.256000,   -0.57134, -11.09193
     16.256500,   -0.63984, -11.01487
     16.257000,   -0.71067, -10.94403
     16.257500,   -0.78345, -10.86619
     16.258000,   -0.85856, -10.79458
     16.258500,   -0.93601, -10.71908
     16.259000,   -1.01580, -10.64435
     16.259500,   -1.09753, -10.56885
     16.260000,   -1.18120, -10.49335
     16.260500,   -1.26722, -10.41784
     16.261000,   -1.35517, -10.34078
     16.261500,   -1.44508, -10.26216
     16.262000,   -1.53693, -10.18588
     16.262500,   -1.63072, -10.10804
     16.263000,   -1.72685, -10.03254
     16.263500,   -1.82454,  -9.95470
     16.264000,   -1.92418,  -9.87842
     16.264500,   -2.02576,  -9.80214
     16.265000,   -2.12928,  -9.72274
     16.265500,   -2.23475,  -9.64490
     16.266000,   -2.34178,  -9.56473
     16.266500,   -2.45076,  -9.48845
     16.267000,   -2.56129,  -9.41061
     16.267500,   -2.67376,  -9.33043
     16.268000,   -2.78780,  -9.25182
     16.268500,   -2.90378,  -9.17164
     16.269000,   -3.02092,  -9.09302
     16.269500,   -3.14002,  -9.01908
     16.270000,   -3.26028,  -8.93968
     16.270500,   -3.38210,  -8.86496
     16.271000,   -3.50547,  -8.78400
     16.271500,   -3.63001,  -8.70772
     16.272000,   -3.75611,  -8.62755
     16.272500,   -3.88338,  -8.54660
     16.273000,   -4.01181,  -8.46798
     16.273500,   -4.14141,  -8.38313
     16.274000,   -4.27257,  -8.30296
     16.274500,   -4.40451,  -8.22279
     16.275000,   -4.53800,  -8.14028
     16.275500,   -4.67228,  -8.05933
     16.276000,   -4.80772,  -7.97993
     16.276500,   -4.94393,  -7.89976
     16.277000,   -5.08132,  -7.81880
     16.277500,   -5.21948,  -7.73863
     16.278000,   -5.35881,  -7.65923
     16.278500,   -5.49892,  -7.57984
     16.279000,   -5.63981,  -7.50122
     16.279500,   -5.78148,  -7.42027
     16.280000,   -5.92392,  -7.34165
     16.280500,   -6.06715,  -7.26381
     16.281000,   -6.21115,  -7.18597
     16.281500,   -6.35554,  -7.10969
     16.282000,   -6.50110,  -7.03419
     16.282500,   -6.64705,  -6.95868
     16.283000,   -6.79338,  -6.88707
     16.283500,   -6.94050,  -6.81235
     16.284000,   -7.08800,  -6.74074
     16.284500,   -7.23629,  -6.66601
     16.285000,   -7.38457,  -6.59596
     16.285500,   -7.53363,  -6.52279
     16.286000,   -7.68230,  -6.45195
     16.286500,   -7.83175,  -6.37956
     16.287000,   -7.98082,  -6.30795
     16.287500,   -8.13027,  -6.23478
     16.288000,   -8.27972,  -6.16395
     16.288500,   -8.42917,  -6.09389
     16.289000,   -8.57901,  -6.02540
     16.289500,   -8.72846,  -5.95612
     16.290000,   -8.87791,  -5.88451
     16.290500,   -9.02736,  -5.81912
     16.291000,   -9.17681,  -5.74673
     16.291500,   -9.32587,  -5.68057
     16.292000,   -9.47454,  -5.61596
     16.292500,   -9.62321,  -5.54980
     16.293000,   -9.77111,  -5.49142
     16.293500,   -9.91900,  -5.42604
     16.294000,  -10.06612,  -5.37077
     16.294500,  -10.21284,  -5.31006
     16.295000,  -10.35918,  -5.25324
     16.295500,  -10.50474,  -5.19797
     16.296000,  -10.64952,  -5.13959
     16.296500,  -10.79391,  -5.08744
     16.297000,  -10.93752,  -5.03373
     16.297500,  -11.07997,  -4.98002
     16.298000,  -11.22202,  -4.92943
     16.298500,  -11.36291,  -4.87416
     16.299000,  -11.50302,  -4.81967
     16.299500,  -11.64235,  -4.76674
     16.300000,  -11.78052,  -4.71770
     16.300500,  -11.91790,  -4.66867
     16.301000,  -12.05412,  -4.61885
     16.301500,  -12.18956,  -4.57526
     16.302000,  -12.32383,  -4.52778
     16.302500,  -12.45694,  -4.48030
     16.303000,  -12.58887,  -4.43904
     16.303500,  -12.71925,  -4.39545
     16.304000,  -12.84886,  -4.35108
     16.304500,  -12.97690,  -4.31216
     16.305000,  -13.10339,  -4.26857
     16.305500,  -13.22871,  -4.22888
     16.306000,  -13.35247,  -4.19385
     16.306500,  -13.47468,  -4.16116
     16.307000,  -13.59533,  -4.12457
     16.307500,  -13.71442,  -4.09110
     16.308000,  -13.83196,  -4.06308
     16.308500,  -13.94833,  -4.03739
     16.309000,  -14.06275,  -4.01326
     16.309500,  -14.17562,  -3.98991
     16.310000,  -14.28654,  -3.96578
     16.310500,  -14.39590,  -3.94399
     16.311000,  -14.50371,  -3.92297
     16.311500,  -14.60957,  -3.90195
     16.312000,  -14.71387,  -3.88483
     16.312500,  -14.81623,  -3.86848
     16.313000,  -14.91664,  -3.85214
     16.313500,  -15.01472,  -3.83813
