Channel_1:, DAQ-Start-Time: 2022-11-15 10:58:42.122, Controller name: ILD1420, Controller serial number: 18040046, Controller option: 001, Controller article number: 4120213, Measurement range: 25.000 mm, Measurement rate: 0.500 kHz, Controller software version: 001.028, Controller hardware revision: 01, Controller build ID: , Build time stamp: , Boot loader version: 001.006, User level: 1, Default user: 1, Echo: 0, Display unit: 0: mm, Trigger mode: 0: none, Trigger moment: 0: input, Trigger count: 1, Multi function input mode: 0: none, Multi function input level: 0: high, Target mode: 0: standard, Laser power: 0: full, Region of interest start: 0, Region of interest end: 511, Average type: 1: moving, Moving average count: 64, Master value set: 0: off, Master value: 0.000 mm, Data out interface: 1: RS422, Resampling count: 1, Resampling RS422 output: 1: on, Resampling analog output: 1: on, Hold last valid value: -1: show all error values, Error output1: 1: on, Error level output1: 0 NPN, Key function: 2: Teach, Analog scale mode: 0: standard, Current settings names: Standard, Available settings names: , Preset names: Standard, Multi-Surface, Light Penetration, Initial settings name: , Distance1 RS422 output: 1: on, Shutter time RS422 output: 0: off, Measurement value counter RS422 output: 0: off, Timestamp high word RS422 output: 0: off, Timestamp low word RS422 output: 0: off, Intensity RS422 output: 0: off, State RS422 output: 0: off, Distance uncalibrated RS422 output: 0: off, , 
Channel_2:, not available, 
     37.830500,   -7.30673,  -5.79110
     37.831000,   -7.43127,  -5.67668
     37.831500,   -7.55620,  -5.55992
     37.832000,   -7.68114,  -5.44550
     37.832500,   -7.80607,  -5.33341
     37.833000,   -7.93139,  -5.21899
     37.833500,   -8.05671,  -5.10145
     37.834000,   -8.18242,  -4.98781
     37.834500,   -8.30774,  -4.87805
     37.835000,   -8.43345,  -4.76752
     37.835500,   -8.55877,  -4.65232
     37.836000,   -8.68409,  -4.54257
     37.836500,   -8.80941,  -4.43671
     37.837000,   -8.93473,  -4.33240
     37.837500,   -9.05966,  -4.23043
     37.838000,   -9.18459,  -4.12457
     37.838500,   -9.30913,  -4.02338
     37.839000,   -9.43368,  -3.92764
     37.839500,   -9.55744,  -3.82567
     37.840000,   -9.68120,  -3.72682
     37.840500,   -9.80458,  -3.63419
     37.841000,   -9.92795,  -3.53455
     37.841500,  -10.05055,  -3.44037
     37.842000,  -10.17276,  -3.34774
     37.842500,  -10.29496,  -3.25667
     37.843000,  -10.41639,  -3.16326
     37.843500,  -10.53743,  -3.06986
     37.844000,  -10.65808,  -2.97489
     37.844500,  -10.77834,  -2.87448
     37.845000,  -10.89821,  -2.78030
     37.845500,  -11.01731,  -2.68533
     37.846000,  -11.13640,  -2.58726
     37.846500,  -11.25472,  -2.49696
     37.847000,  -11.37225,  -2.40589
     37.847500,  -11.48940,  -2.31793
     37.848000,  -11.60616,  -2.23387
     37.848500,  -11.72253,  -2.14980
     37.849000,  -11.83812,  -2.06885
     37.849500,  -11.95293,  -1.98478
     37.850000,  -12.06696,  -1.90227
     37.850500,  -12.18061,  -1.81899
     37.851000,  -12.29348,  -1.73570
     37.851500,  -12.40517,  -1.65319
     37.852000,  -12.51648,  -1.57769
     37.852500,  -12.62663,  -1.50374
     37.853000,  -12.73599,  -1.43368
     37.853500,  -12.84457,  -1.36986
     37.854000,  -12.95238,  -1.30369
     37.854500,  -13.05902,  -1.24220
     37.855000,  -13.16488,  -1.18382
     37.855500,  -13.26957,  -1.12544
     37.856000,  -13.37388,  -1.06706
     37.856500,  -13.47663,  -1.01413
     37.857000,  -13.57859,  -0.95809
     37.857500,  -13.67978,  -0.90905
     37.858000,  -13.77942,  -0.85923
     37.858500,  -13.87827,  -0.80864
     37.859000,  -13.97635,  -0.76427
     37.859500,  -14.07287,  -0.71445
     37.860000,  -14.16822,  -0.66541
     37.860500,  -14.26241,  -0.62105
     37.861000,  -14.35543,  -0.57123
     37.861500,  -14.44766,  -0.52297
     37.862000,  -14.53835,  -0.47782
     37.862500,  -14.62747,  -0.42878
     37.863000,  -14.71582,  -0.37975
     37.863500,  -14.80222,  -0.33616
     37.864000,  -14.88784,  -0.29101
     37.864500,  -14.97191,  -0.25131
     37.865000,  -15.05481,  -0.21317
     37.865500,  -15.13615,  -0.17659
     37.866000,  -15.21632,  -0.14312
     37.866500,  -15.29494,  -0.11587
     37.867000,  -15.37200,  -0.08707
     37.867500,  -15.44789,  -0.06139
     37.868000,  -15.52223,  -0.03648
     37.868500,  -15.59540,  -0.01313
     37.869000,  -15.66701,   0.00633
     37.869500,  -15.73707,   0.02346
     37.870000,  -15.80595,   0.03825
     37.870500,  -15.87328,   0.05382
     37.871000,  -15.93906,   0.06549
     37.871500,  -16.00327,   0.07561
     37.872000,  -16.06632,   0.08339
     37.872500,  -16.12782,   0.08962
     37.873000,  -16.18775,   0.09351
     37.873500,  -16.24613,   0.09351
     37.874000,  -16.30295,   0.09351
     37.874500,  -16.35822,   0.09351
     37.875000,  -16.41193,   0.09351
     37.875500,  -16.46408,   0.08884
     37.876000,  -16.51429,   0.08417
     37.876500,  -16.56332,   0.07561
     37.877000,  -16.61042,   0.06627
     37.877500,  -16.65595,   0.05537
     37.878000,  -16.69993,   0.04292
     37.878500,  -16.74196,   0.02969
     37.879000,  -16.78283,   0.01100
     37.879500,  -16.82136,  -0.00846
     37.880000,  -16.85872,  -0.02791
     37.880500,  -16.89414,  -0.04893
     37.881000,  -16.92761,  -0.07384
     37.881500,  -16.95952,  -0.09953
     37.882000,  -16.98988,  -0.12911
     37.882500,  -17.01829,  -0.15946
     37.883000,  -17.04515,  -0.19138
     37.883500,  -17.07005,  -0.22640
     37.884000,  -17.09341,  -0.26299
     37.884500,  -17.11481,  -0.30346
     37.885000,  -17.13427,  -0.34316
     37.885500,  -17.15217,  -0.38909
     37.886000,  -17.16813,  -0.43501
     37.886500,  -17.18214,  -0.48172
     37.887000,  -17.19460,  -0.53231
     37.887500,  -17.20511,  -0.57824
     37.888000,  -17.21406,  -0.63117
     37.888500,  -17.22106,  -0.68332
     37.889000,  -17.22612,  -0.73236
     37.889500,  -17.22962,  -0.78996
     37.890000,  -17.23118,  -0.84678
     37.890500,  -17.23079,  -0.89815
     37.891000,  -17.22885,  -0.96042
     37.891500,  -17.22534,  -1.01491
     37.892000,  -17.21989,  -1.07485
     37.892500,  -17.21250,  -1.13245
     37.893000,  -17.20355,  -1.18304
     37.893500,  -17.19265,  -1.24142
     37.894000,  -17.18020,  -1.29280
     37.894500,  -17.16580,  -1.35118
     37.895000,  -17.14984,  -1.40800
     37.895500,  -17.13194,  -1.46871
     37.896000,  -17.11248,  -1.53410
     37.896500,  -17.09107,  -1.59870
     37.897000,  -17.06811,  -1.66642
     37.897500,  -17.04320,  -1.73570
     37.898000,  -17.01674,  -1.80653
     37.898500,  -16.98871,  -1.88281
     37.899000,  -16.95875,  -1.96143
     37.899500,  -16.92683,  -2.04550
     37.900000,  -16.89336,  -2.13034
     37.900500,  -16.85833,  -2.21596
     37.901000,  -16.82136,  -2.30626
     37.901500,  -16.78283,  -2.39188
     37.902000,  -16.74274,  -2.48062
     37.902500,  -16.70071,  -2.56857
     37.903000,  -16.65673,  -2.65731
     37.903500,  -16.61158,  -2.74994
     37.904000,  -16.56449,  -2.84412
     37.904500,  -16.51545,  -2.93442
     37.905000,  -16.46486,  -3.03561
     37.905500,  -16.41271,  -3.13446
     37.906000,  -16.35900,  -3.23332
     37.906500,  -16.30373,  -3.33762
     37.907000,  -16.24691,  -3.44193
     37.907500,  -16.18814,  -3.54000
     37.908000,  -16.12821,  -3.63730
     37.908500,  -16.06671,  -3.73382
     37.909000,  -16.00366,  -3.83034
     37.909500,  -15.93906,  -3.92764
     37.910000,  -15.87328,  -4.02727
     37.910500,  -15.80556,  -4.12924
     37.911000,  -15.73668,  -4.22654
     37.911500,  -15.66623,  -4.32618
     37.912000,  -15.59462,  -4.43204
     37.912500,  -15.52106,  -4.53400
     37.913000,  -15.44673,  -4.63675
     37.913500,  -15.37044,  -4.74106
     37.914000,  -15.29299,  -4.84614
     37.914500,  -15.21438,  -4.95356
     37.915000,  -15.13420,  -5.06175
     37.915500,  -15.05247,  -5.16995
     37.916000,  -14.96918,  -5.28126
     37.916500,  -14.88512,  -5.40035
     37.917000,  -14.79950,  -5.51633
     37.917500,  -14.71232,  -5.63075
     37.918000,  -14.62397,  -5.74206
     37.918500,  -14.53446,  -5.85726
     37.919000,  -14.44377,  -5.97091
     37.919500,  -14.35153,  -6.08300
     37.920000,  -14.25852,  -6.19664
     37.920500,  -14.16394,  -6.31262
     37.921000,  -14.06859,  -6.42782
     37.921500,  -13.97168,  -6.54147
     37.922000,  -13.87399,  -6.65667
     37.922500,  -13.77514,  -6.77265
     37.923000,  -13.67550,  -6.89019
     37.923500,  -13.57431,  -7.00850
     37.924000,  -13.47234,  -7.12682
     37.924500,  -13.36921,  -7.24435
     37.925000,  -13.26529,  -7.36111
     37.925500,  -13.16021,  -7.48176
     37.926000,  -13.05435,  -7.60319
     37.926500,  -12.94771,  -7.72384
     37.927000,  -12.83990,  -7.84683
     37.927500,  -12.73132,  -7.96981
     37.928000,  -12.62196,  -8.09357
     37.928500,  -12.51142,  -8.21656
     37.929000,  -12.40011,  -8.33877
     37.929500,  -12.28803,  -8.45942
     37.930000,  -12.17555,  -8.58085
     37.930500,  -12.06190,  -8.70150
     37.931000,  -11.94748,  -8.82059
     37.931500,  -11.83228,  -8.94124
     37.932000,  -11.71669,  -9.06345
     37.932500,  -11.60032,  -9.18565
     37.933000,  -11.48317,  -9.30708
     37.933500,  -11.36564,  -9.42773
     37.934000,  -11.24771,  -9.54760
     37.934500,  -11.12901,  -9.66748
     37.935000,  -11.00991,  -9.78813
     37.935500,  -10.89043,  -9.90644
     37.936000,  -10.77056, -10.02709
     37.936500,  -10.64991, -10.14930
     37.937000,  -10.52926, -10.27073
     37.937500,  -10.40744, -10.39371
     37.938000,  -10.28562, -10.51670
     37.938500,  -10.16342, -10.63735
     37.939000,  -10.04082, -10.75566
     37.939500,   -9.91783, -10.87320
     37.940000,   -9.79446, -10.98996
     37.940500,   -9.67109, -11.10827
     37.941000,   -9.54693, -11.22503
     37.941500,   -9.42278, -11.34412
     37.942000,   -9.29824, -11.46088
     37.942500,   -9.17370, -11.57453
     37.943000,   -9.04876, -11.68428
     37.943500,   -8.92383, -11.79248
     37.944000,   -8.79890, -11.89911
     37.944500,   -8.67358, -12.00342
     37.945000,   -8.54826, -12.11006
     37.945500,   -8.42294, -12.21825
     37.946000,   -8.29723, -12.32334
     37.946500,   -8.17191, -12.42297
     37.947000,   -8.04659, -12.52416
     37.947500,   -7.92127, -12.62146
     37.948000,   -7.79634, -12.72265
     37.948500,   -7.67102, -12.82462
     37.949000,   -7.54647, -12.92347
     37.949500,   -7.42154, -13.02311
     37.950000,   -7.29739, -13.12196
     37.950500,   -7.17324, -13.22782
     37.951000,   -7.04908, -13.33758
     37.951500,   -6.92532, -13.45044
     37.952000,   -6.80195, -13.56175
     37.952500,   -6.67896, -13.66839
     37.953000,   -6.55598, -13.76958
     37.953500,   -6.43338, -13.86377
     37.954000,   -6.31117, -13.95951
     37.954500,   -6.18974, -14.05525
     37.955000,   -6.06832, -14.14788
     37.955500,   -5.94728, -14.24051
     37.956000,   -5.82701, -14.32457
     37.956500,   -5.70714, -14.41020
     37.957000,   -5.58766, -14.49582
     37.957500,   -5.46857, -14.57599
     37.958000,   -5.35025, -14.65928
     37.958500,   -5.23272, -14.73945
     37.959000,   -5.11557, -14.81963
     37.959500,   -4.99881, -14.90759
     37.960000,   -4.88322, -14.99009
     37.960500,   -4.76841, -15.07494
     37.961000,   -4.65398, -15.15823
     37.961500,   -4.54034, -15.23217
     37.962000,   -4.42747, -15.30846
     37.962500,   -4.31538, -15.38629
     37.963000,   -4.20446, -15.46180
     37.963500,   -4.09432, -15.53808
     37.964000,   -3.98457, -15.61125
     37.964500,   -3.87598, -15.67663
     37.965000,   -3.76857, -15.74280
     37.965500,   -3.66154, -15.79573
     37.966000,   -3.55568, -15.85411
     37.966500,   -3.45060, -15.90704
     37.967000,   -3.34668, -15.96230
     37.967500,   -3.24354, -16.01912
     37.968000,   -3.14158, -16.07361
     37.968500,   -3.04038, -16.12965
     37.969000,   -2.94075, -16.18570
     37.969500,   -2.84190, -16.24019
     37.970000,   -2.74421, -16.29701
     37.970500,   -2.64808, -16.34916
     37.971000,   -2.55272, -16.40520
     37.971500,   -2.45854, -16.45580
     37.972000,   -2.36552, -16.50406
     37.972500,   -2.27406, -16.54998
     37.973000,   -2.18338, -16.59435
     37.973500,   -2.09425, -16.63327
     37.974000,   -2.00630, -16.66830
     37.974500,   -1.91951, -16.70878
     37.975000,   -1.83427, -16.74614
     37.975500,   -1.75021, -16.78117
     37.976000,   -1.66731, -16.80997
     37.976500,   -1.58597, -16.84577
     37.977000,   -1.50579, -16.87224
     37.977500,   -1.42717, -16.89559
     37.978000,   -1.34973, -16.91738
     37.978500,   -1.27422, -16.93918
     37.979000,   -1.19950, -16.95864
     37.979500,   -1.12672, -16.97576
     37.980000,   -1.05511, -16.98977
     37.980500,   -0.98505, -17.00301
     37.981000,   -0.91655, -17.01546
     37.981500,   -0.84961, -17.02714
     37.982000,   -0.78423, -17.03648
     37.982500,   -0.72040, -17.04426
     37.983000,   -0.65774, -17.05127
     37.983500,   -0.59702, -17.05594
     37.984000,   -0.53787, -17.05672
     37.984500,   -0.48065, -17.05672
     37.985000,   -0.42461, -17.05672
     37.985500,   -0.37051, -17.05672
     37.986000,   -0.31758, -17.05672
     37.986500,   -0.26699, -17.05360
     37.987000,   -0.21756, -17.04815
     37.987500,   -0.17008, -17.04193
     37.988000,   -0.12415, -17.03259
     37.988500,   -0.07978, -17.02324
     37.989000,   -0.03697, -17.01001
     37.989500,    0.00389, -16.99522
     37.990000,    0.04320, -16.97810
     37.990500,    0.08056, -16.95864
     37.991000,    0.11676, -16.94074
     37.991500,    0.15101, -16.91972
     37.992000,    0.18331, -16.90026
     37.992500,    0.21445, -16.87846
     37.993000,    0.24325, -16.85356
     37.993500,    0.27088, -16.82553
     37.994000,    0.29618, -16.79596
     37.994500,    0.32031, -16.76949
     37.995000,    0.34249, -16.73291
     37.995500,    0.36273, -16.69788
     37.996000,    0.38141, -16.66441
     37.996500,    0.39853, -16.62004
     37.997000,    0.41371, -16.58034
     37.997500,    0.42695, -16.53987
     37.998000,    0.43862, -16.48849
     37.998500,    0.44835, -16.44957
     37.999000,    0.45652, -16.40520
     37.999500,    0.46275, -16.35539
     38.000000,    0.46742, -16.31413
     38.000500,    0.46976, -16.26509
     38.001000,    0.47092, -16.21372
     38.001500,    0.47015, -16.16079
     38.002000,    0.46742, -16.10008
     38.002500,    0.46314, -16.04014
     38.003000,    0.45691, -15.97476
     38.003500,    0.44913, -15.90859
     38.004000,    0.43940, -15.83698
     38.004500,    0.42772, -15.77004
     38.005000,    0.41488, -15.70154
     38.005500,    0.39970, -15.63538
     38.006000,    0.38297, -15.57311
     38.006500,    0.36467, -15.50617
     38.007000,    0.34444, -15.44156
     38.007500,    0.32225, -15.37306
     38.008000,    0.29851, -15.30923
     38.008500,    0.27321, -15.24151
     38.009000,    0.24597, -15.16912
     38.009500,    0.21678, -15.09596
     38.010000,    0.18603, -15.02357
     38.010500,    0.15373, -14.94339
     38.011000,    0.11948, -14.86555
     38.011500,    0.08329, -14.78304
     38.012000,    0.04554, -14.69353
     38.012500,    0.00623, -14.60401
     38.013000,   -0.03464, -14.51061
     38.013500,   -0.07745, -14.41487
     38.014000,   -0.12221, -14.31990
     38.014500,   -0.16813, -14.23039
     38.015000,   -0.21600, -14.13620
     38.015500,   -0.26504, -14.04046
     38.016000,   -0.31603, -13.95017
     38.016500,   -0.36857, -13.86610
     38.017000,   -0.42266, -13.76802
     38.017500,   -0.47832, -13.67462
     38.018000,   -0.53553, -13.59133
     38.018500,   -0.59430, -13.51738
     38.019000,   -0.65462, -13.42086
     38.019500,   -0.71651, -13.32824
     38.020000,   -0.77995, -13.24573
     38.020500,   -0.84494, -13.16010
     38.021000,   -0.91149, -13.05969
     38.021500,   -0.97960, -12.95850
     38.022000,   -1.04888, -12.85731
     38.022500,   -1.11971, -12.75145
     38.023000,   -1.19210, -12.63858
     38.023500,   -1.26605, -12.52105
     38.024000,   -1.34116, -12.40273
     38.024500,   -1.41783, -12.28442
     38.025000,   -1.49606, -12.16610
     38.025500,   -1.57546, -12.04389
     38.026000,   -1.65641, -11.92091
     38.026500,   -1.73892, -11.80026
     38.027000,   -1.82221, -11.67961
     38.027500,   -1.90744, -11.56207
     38.028000,   -1.99345, -11.44687
     38.028500,   -2.08102, -11.33011
     38.029000,   -2.16976, -11.21258
     38.029500,   -2.26005, -11.09504
     38.030000,   -2.35151, -10.97906
     38.030500,   -2.44375, -10.86230
     38.031000,   -2.53755, -10.74554
     38.031500,   -2.63251, -10.63112
     38.032000,   -2.72864, -10.51514
     38.032500,   -2.82594, -10.39838
     38.033000,   -2.92402, -10.28085
     38.033500,   -3.02365, -10.16331
     38.034000,   -3.12406, -10.04655
     38.034500,   -3.22564,  -9.92824
     38.035000,   -3.32800,  -9.80992
     38.035500,   -3.43152,  -9.69316
     38.036000,   -3.53622,  -9.57251
     38.036500,   -3.64169,  -9.45108
     38.037000,   -3.74794,  -9.33121
     38.037500,   -3.85497,  -9.20978
     38.038000,   -3.96316,  -9.08913
     38.038500,   -4.07214,  -8.96926
     38.039000,   -4.18189,  -8.84861
     38.039500,   -4.29242,  -8.72563
     38.040000,   -4.40373,  -8.60498
     38.040500,   -4.51621,  -8.48355
     38.041000,   -4.62908,  -8.36134
     38.041500,   -4.74272,  -8.24147
     38.042000,   -4.85714,  -8.12004
     38.042500,   -4.97234,  -7.99861
     38.043000,   -5.08832,  -7.87796
     38.043500,   -5.20508,  -7.75731
     38.044000,   -5.32223,  -7.63355
     38.044500,   -5.44016,  -7.51368
     38.045000,   -5.55847,  -7.39380
     38.045500,   -5.67756,  -7.27393
     38.046000,   -5.79705,  -7.15484
     38.046500,   -5.91692,  -7.03341
     38.047000,   -6.03718,  -6.91276
     38.047500,   -6.15822,  -6.79133
     38.048000,   -6.27965,  -6.67379
     38.048500,   -6.40147,  -6.55470
     38.049000,   -6.52367,  -6.43716
     38.049500,   -6.64627,  -6.32118
     38.050000,   -6.76925,  -6.20598
     38.050500,   -6.89224,  -6.09156
     38.051000,   -7.01600,  -5.97869
     38.051500,   -7.13977,  -5.86427
     38.052000,   -7.26392,  -5.74751
     38.052500,   -7.38807,  -5.63231
     38.053000,   -7.51300,  -5.51633
     38.053500,   -7.63755,  -5.40035
     38.054000,   -7.76248,  -5.28593
     38.054500,   -7.88780,  -5.17540
     38.055000,   -8.01312,  -5.06253
     38.055500,   -8.13844,  -4.94422
     38.056000,   -8.26376,  -4.82901
     38.056500,   -8.38947,  -4.71926
     38.057000,   -8.51479,  -4.61107
     38.057500,   -8.64011,  -4.50209
     38.058000,   -8.76543,  -4.39389
     38.058500,   -8.89075,  -4.28881
     38.059000,   -9.01568,  -4.18529
     38.059500,   -9.14061,  -4.08565
     38.060000,   -9.26516,  -3.97824
     38.060500,   -9.38970,  -3.87938
     38.061000,   -9.51385,  -3.78286
     38.061500,   -9.63761,  -3.68089
     38.062000,   -9.76138,  -3.58437
     38.062500,   -9.88475,  -3.49174
     38.063000,  -10.00774,  -3.39522
     38.063500,  -10.13033,  -3.30337
     38.064000,  -10.25254,  -3.21074
     38.064500,  -10.37436,  -3.11656
     38.065000,  -10.49579,  -3.02160
     38.065500,  -10.61683,  -2.92819
     38.066000,  -10.73709,  -2.83011
     38.066500,  -10.85735,  -2.73048
     38.067000,  -10.97683,  -2.63707
     38.067500,  -11.09592,  -2.54289
     38.068000,  -11.21463,  -2.44870
     38.068500,  -11.33294,  -2.36074
     38.069000,  -11.45048,  -2.27357
     38.069500,  -11.56724,  -2.19106
     38.070000,  -11.68400,  -2.10855
     38.070500,  -11.79959,  -2.02215
     38.071000,  -11.91479,  -1.94197
     38.071500,  -12.02921,  -1.85479
     38.072000,  -12.14286,  -1.77306
     38.072500,  -12.25611,  -1.68900
     38.073000,  -12.36820,  -1.60804
     38.073500,  -12.47951,  -1.53254
     38.074000,  -12.59004,  -1.45781
     38.074500,  -12.69979,  -1.38854
     38.075000,  -12.80877,  -1.32315
     38.075500,  -12.91658,  -1.25855
     38.076000,  -13.02360,  -1.19861
     38.076500,  -13.12946,  -1.13790
     38.077000,  -13.23455,  -1.07952
     38.077500,  -13.33885,  -1.02347
     38.078000,  -13.44199,  -0.96743
     38.078500,  -13.54435,  -0.91372
     38.079000,  -13.64554,  -0.86468
     38.079500,  -13.74595,  -0.81020
     38.080000,  -13.84519,  -0.76583
     38.080500,  -13.94327,  -0.71601
     38.081000,  -14.04018,  -0.66464
     38.081500,  -14.13592,  -0.62027
     38.082000,  -14.23049,  -0.57123
     38.082500,  -14.32390,  -0.52141
     38.083000,  -14.41614,  -0.47938
     38.083500,  -14.50721,  -0.42956
     38.084000,  -14.59712,  -0.38130
     38.084500,  -14.68546,  -0.33538
     38.085000,  -14.77303,  -0.28790
     38.085500,  -14.85904,  -0.24586
     38.086000,  -14.94350,  -0.20461
     38.086500,  -15.02717,  -0.16413
     38.087000,  -15.10891,  -0.12988
     38.087500,  -15.18947,  -0.09719
     38.088000,  -15.26886,  -0.06528
     38.088500,  -15.34670,  -0.03726
     38.089000,  -15.42299,  -0.01079
     38.089500,  -15.49810,   0.01100
     38.090000,  -15.57166,   0.03124
     38.090500,  -15.64366,   0.05148
     38.091000,  -15.71449,   0.07094
     38.091500,  -15.78377,   0.08729
     38.092000,  -15.85188,   0.10130
     38.092500,  -15.91804,   0.11453
     38.093000,  -15.98304,   0.12309
     38.093500,  -16.04686,   0.13165
     38.094000,  -16.10875,   0.13710
     38.094500,  -16.16907,   0.14022
     38.095000,  -16.22823,   0.14022
     38.095500,  -16.28544,   0.14022
     38.096000,  -16.34148,   0.14022
     38.096500,  -16.39558,   0.14022
     38.097000,  -16.44812,   0.13632
     38.097500,  -16.49911,   0.13010
     38.098000,  -16.54853,   0.12231
     38.098500,  -16.59602,   0.11219
     38.099000,  -16.64233,   0.10130
     38.099500,  -16.68670,   0.08729
     38.100000,  -16.72912,   0.07172
     38.100500,  -16.76999,   0.05537
     38.101000,  -16.80929,   0.03825
     38.101500,  -16.84705,   0.01801
     38.102000,  -16.88285,  -0.00456
     38.102500,  -16.91710,  -0.02869
     38.103000,  -16.94940,  -0.05516
     38.103500,  -16.98015,  -0.08318
     38.104000,  -17.00934,  -0.11432
     38.104500,  -17.03658,  -0.14779
     38.105000,  -17.06188,  -0.18048
     38.105500,  -17.08562,  -0.21784
     38.106000,  -17.10781,  -0.25754
     38.106500,  -17.12804,  -0.30035
     38.107000,  -17.14673,  -0.34394
     38.107500,  -17.16307,  -0.39142
     38.108000,  -17.17786,  -0.44046
     38.108500,  -17.19109,  -0.48794
     38.109000,  -17.20199,  -0.53932
     38.109500,  -17.21133,  -0.58758
     38.110000,  -17.21912,  -0.64128
     38.110500,  -17.22495,  -0.69499
     38.111000,  -17.22885,  -0.74559
     38.111500,  -17.23118,  -0.80475
     38.112000,  -17.23157,  -0.86079
     38.112500,  -17.23001,  -0.91839
     38.113000,  -17.22690,  -0.97911
     38.113500,  -17.22184,  -1.03281
     38.114000,  -17.21522,  -1.09586
     38.114500,  -17.20666,  -1.14879
     38.115000,  -17.19654,  -1.20484
     38.115500,  -17.18448,  -1.26244
     38.116000,  -17.17086,  -1.31615
     38.116500,  -17.15529,  -1.37453
     38.117000,  -17.13816,  -1.43368
     38.117500,  -17.11909,  -1.49751
     38.118000,  -17.09808,  -1.56368
     38.118500,  -17.07550,  -1.63062
     38.119000,  -17.05098,  -1.70301
     38.119500,  -17.02491,  -1.77384
     38.120000,  -16.99728,  -1.84857
     38.120500,  -16.96770,  -1.92718
     38.121000,  -16.93656,  -2.00969
     38.121500,  -16.90348,  -2.09454
     38.122000,  -16.86884,  -2.18094
     38.122500,  -16.83265,  -2.27045
     38.123000,  -16.79451,  -2.35530
     38.123500,  -16.75442,  -2.44715
     38.124000,  -16.71316,  -2.53510
     38.124500,  -16.66996,  -2.62618
     38.125000,  -16.62482,  -2.71725
     38.125500,  -16.57811,  -2.80987
     38.126000,  -16.52985,  -2.90562
     38.126500,  -16.48004,  -3.00603
     38.127000,  -16.42827,  -3.09944
     38.127500,  -16.37495,  -3.20218
     38.128000,  -16.32047,  -3.30571
     38.128500,  -16.26403,  -3.40846
     38.129000,  -16.20604,  -3.50653
     38.129500,  -16.14650,  -3.61006
     38.130000,  -16.08539,  -3.70969
     38.130500,  -16.02312,  -3.80621
     38.131000,  -15.95891,  -3.90351
     38.131500,  -15.89352,  -4.00237
     38.132000,  -15.82658,  -4.10200
     38.132500,  -15.75808,  -4.19930
     38.133000,  -15.68842,  -4.30438
     38.133500,  -15.61719,  -4.41024
     38.134000,  -15.54441,  -4.51143
     38.134500,  -15.47047,  -4.61418
     38.135000,  -15.39496,  -4.72082
     38.135500,  -15.31790,  -4.82668
     38.136000,  -15.23967,  -4.93332
     38.136500,  -15.15989,  -5.04074
     38.137000,  -15.07894,  -5.14815
     38.137500,  -14.99643,  -5.26335
     38.138000,  -14.91236,  -5.38245
     38.138500,  -14.82713,  -5.49765
     38.139000,  -14.74073,  -5.61129
     38.139500,  -14.65277,  -5.72572
     38.140000,  -14.56364,  -5.84248
     38.140500,  -14.47335,  -5.95690
     38.141000,  -14.38189,  -6.06976
     38.141500,  -14.28926,  -6.18497
     38.142000,  -14.19508,  -6.30172
     38.142500,  -14.10011,  -6.41537
     38.143000,  -14.00398,  -6.53057
     38.143500,  -13.90668,  -6.64577
     38.144000,  -13.80861,  -6.76175
     38.144500,  -13.70897,  -6.88162
     38.145000,  -13.60856,  -7.00150
     38.145500,  -13.50698,  -7.11903
     38.146000,  -13.40462,  -7.23579
     38.146500,  -13.30110,  -7.35566
     38.147000,  -13.19679,  -7.47476
     38.147500,  -13.09171,  -7.59618
     38.148000,  -12.98546,  -7.71839
     38.148500,  -12.87843,  -7.84215
     38.149000,  -12.77024,  -7.96514
     38.149500,  -12.66165,  -8.08968
     38.150000,  -12.55190,  -8.21345
     38.150500,  -12.44098,  -8.33565
     38.151000,  -12.32967,  -8.45786
     38.151500,  -12.21758,  -8.58007
     38.152000,  -12.10433,  -8.70150
     38.152500,  -11.99068,  -8.82137
     38.153000,  -11.87626,  -8.94202
     38.153500,  -11.76106,  -9.06422
     38.154000,  -11.64508,  -9.18643
     38.154500,  -11.52871,  -9.30942
     38.155000,  -11.41156,  -9.43085
     38.155500,  -11.29402,  -9.55150
     38.156000,  -11.17610,  -9.67292
     38.156500,  -11.05739,  -9.79357
     38.157000,  -10.93830,  -9.91189
     38.157500,  -10.81882, -10.03176
     38.158000,  -10.69856, -10.15475
     38.158500,  -10.57830, -10.27851
     38.159000,  -10.45687, -10.40227
     38.159500,  -10.33544, -10.52604
     38.160000,  -10.21362, -10.64902
     38.160500,  -10.09141, -10.76812
     38.161000,   -9.96843, -10.88487
     38.161500,   -9.84544, -11.00319
     38.162000,   -9.72207, -11.12228
     38.162500,   -9.59831, -11.23982
     38.163000,   -9.47454, -11.35891
     38.163500,   -9.35000, -11.47723
     38.164000,   -9.22546, -11.59321
     38.164500,   -9.10092, -11.70685
     38.165000,   -8.97598, -11.81271
     38.165500,   -8.85105, -11.92169
     38.166000,   -8.72573, -12.02911
     38.166500,   -8.60041, -12.13263
     38.167000,   -8.47509, -12.23771
     38.167500,   -8.34977, -12.34513
     38.168000,   -8.22445, -12.45099
     38.168500,   -8.09874, -12.55140
     38.169000,   -7.97381, -12.65259
     38.169500,   -7.84849, -12.75301
     38.170000,   -7.72356, -12.85186
     38.170500,   -7.59863, -12.95461
     38.171000,   -7.47408, -13.05502
     38.171500,   -7.34954, -13.15310
     38.172000,   -7.22539, -13.25507
