Protocoltimestamp,SensorDistance0,SensorDistance2
4.251,12.3198,20.11172
4.2515,12.32681,20.1304
4.252,12.33498,20.14753
4.2525,12.34315,20.16387
4.253,12.35055,20.18022
4.2535,12.35794,20.19657
4.254,12.36417,20.21213
4.2545,12.37001,20.23159
4.255,12.37507,20.25105
4.2555,12.38052,20.27051
4.256,12.38674,20.28686
4.2565,12.39414,20.30165
4.257,12.40153,20.31722
4.2575,12.40854,20.33356
4.258,12.41554,20.34913
4.2585,12.42216,20.36625
4.259,12.428,20.38571
4.2595,12.43306,20.40517
4.26,12.43812,20.42074
4.2605,12.44318,20.43553
4.261,12.44902,20.45032
4.2615,12.45563,20.46433
4.262,12.46225,20.48068
4.2625,12.46886,20.49547
4.263,12.47509,20.51259
4.2635,12.48171,20.53049
4.264,12.48793,20.5484
4.2645,12.49299,20.56241
4.265,12.49728,20.57564
4.2655,12.50195,20.58887
4.266,12.50662,20.60288
4.2665,12.51168,20.61767
4.267,12.51712,20.63246
4.2675,12.52335,20.64647
4.268,12.5288,20.66204
4.2685,12.53464,20.67839
4.269,12.54048,20.69318
4.2695,12.54631,20.70485
4.27,12.55176,20.71731
4.2705,12.55643,20.73054
4.271,12.56071,20.74299
4.2715,12.565,20.75623
4.272,12.5685,20.77024
4.2725,12.57317,20.78347
4.273,12.57745,20.79592
4.2735,12.58212,20.80994
4.274,12.58718,20.82395
4.2745,12.59185,20.8364
4.275,12.59652,20.8473
4.2755,12.60158,20.85897
4.276,12.60664,20.87065
4.2765,12.6117,20.8831
4.277,12.61637,20.89478
4.2775,12.62065,20.90723
4.278,12.62415,20.91969
4.2785,12.62804,20.93136
4.279,12.63155,20.94304
4.2795,12.63505,20.95394
4.28,12.63816,20.96639
4.2805,12.64206,20.97807
4.281,12.64556,20.98897
4.2815,12.64906,20.99908
4.282,12.65217,21.0092
4.2825,12.65607,21.01854
4.283,12.65918,21.02866
4.2835,12.66268,21.038
4.284,12.6658,21.04812
4.2845,12.6693,21.0598
4.285,12.6728,21.0707
4.2855,12.6763,21.08082
4.286,12.67981,21.09171
4.2865,12.68331,21.10261
4.287,12.68603,21.11195
4.2875,12.68915,21.12129
4.288,12.69187,21.12908
4.2885,12.69421,21.13764
4.289,12.69615,21.14542
4.2895,12.69849,21.15243
4.29,12.70043,21.16099
4.2905,12.70238,21.16955
4.291,12.70433,21.17811
4.2915,12.70627,21.18668
4.292,12.70783,21.19524
4.2925,12.70978,21.20458
4.293,12.71133,21.21158
4.2935,12.71289,21.21937
4.294,12.71484,21.22637
4.2945,12.71639,21.23416
4.295,12.71795,21.24272
4.2955,12.71951,21.2505
4.296,12.72106,21.25829
4.2965,12.72223,21.26607
4.297,12.72301,21.2723
4.2975,12.72418,21.27853
4.298,12.72495,21.28475
4.2985,12.72612,21.2902
4.299,12.72729,21.29487
4.2995,12.72807,21.29954
4.3,12.72885,21.30421
4.3005,12.72924,21.30888
4.301,12.73001,21.31433
4.3015,12.7304,21.31978
4.302,12.73118,21.32445
4.3025,12.73157,21.32912
4.303,12.73196,21.33301
4.3035,12.73235,21.33768
4.304,12.73235,21.34158
4.3045,12.73274,21.34547
4.305,12.73274,21.35014
4.3055,12.73274,21.35481
4.306,12.73274,21.36026
4.3065,12.73274,21.36337
4.307,12.73274,21.36648
4.3075,12.73274,21.3696
4.308,12.73274,21.37115
4.3085,12.73235,21.37349
4.309,12.73196,21.37505
4.3095,12.73157,21.37816
4.31,12.73157,21.38049
4.3105,12.73118,21.38361
4.311,12.73079,21.38672
4.3115,12.73001,21.38984
4.312,12.73001,21.39217
4.3125,12.72924,21.39373
4.313,12.72885,21.39451
4.3135,12.72807,21.39451
4.314,12.72729,21.39528
4.3145,12.72651,21.39528
4.315,12.72573,21.39606
4.3155,12.72495,21.39684
4.316,12.72379,21.39684
4.3165,12.72223,21.3984
4.317,12.72106,21.3984
4.3175,12.71951,21.3984
4.318,12.71834,21.3984
4.3185,12.71678,21.3984
4.319,12.71522,21.39684
4.3195,12.71328,21.39528
4.32,12.71172,21.39528
4.3205,12.71016,21.39451
4.321,12.70783,21.39451
4.3215,12.70588,21.39451
4.322,12.70394,21.39451
4.3225,12.7016,21.39295
4.323,12.69927,21.39061
4.3235,12.69693,21.38828
4.324,12.6946,21.38594
4.3245,12.69226,21.38361
4.325,12.68954,21.38283
4.3255,12.68603,21.38205
4.326,12.68292,21.38127
4.3265,12.67903,21.38127
4.327,12.67553,21.37972
4.3275,12.67163,21.3766
4.328,12.66774,21.37349
4.3285,12.66424,21.3696
4.329,12.66113,21.36571
4.3295,12.65762,21.36337
4.33,12.65412,21.36103
4.3305,12.65062,21.35948
4.331,12.64712,21.35792
4.3315,12.64361,21.35714
4.332,12.6405,21.35481
4.3325,12.637,21.35092
4.333,12.63388,21.34702
4.3335,12.63077,21.34235
4.334,12.62727,21.33768
4.3345,12.62376,21.33457
4.335,12.62026,21.33146
4.3355,12.61598,21.32834
4.336,12.61131,21.32523
4.3365,12.60664,21.32212
4.337,12.60197,21.31822
4.3375,12.5973,21.31433
4.338,12.59302,21.30966
4.3385,12.58835,21.30499
4.339,12.58329,21.30032
4.3395,12.5794,21.29643
4.34,12.5755,21.29254
4.3405,12.57122,21.28942
4.341,12.56733,21.28553
4.3415,12.56305,21.28086
4.342,12.55916,21.27619
4.3425,12.55565,21.27074
4.343,12.5506,21.26529
4.3435,12.54515,21.25907
4.344,12.5397,21.25284
4.3445,12.53386,21.24661
4.345,12.52841,21.24116
4.3455,12.52257,21.23494
4.346,12.51635,21.22949
4.3465,12.5109,21.22404
4.347,12.50623,21.21781
4.3475,12.50156,21.21158
4.348,12.49689,21.2038
4.3485,12.49261,21.19679
4.349,12.48755,21.18823
4.3495,12.48093,21.18123
4.35,12.47431,21.175
4.3505,12.46809,21.16877
4.351,12.46147,21.16332
4.3515,12.45446,21.1571
4.352,12.44746,21.15087
4.3525,12.4424,21.14386
4.353,12.43695,21.13764
4.3535,12.43189,21.13063
4.354,12.42644,21.1244
4.3545,12.41983,21.1174
4.355,12.41243,21.11039
4.3555,12.40543,21.10261
4.356,12.39803,21.09483
4.3565,12.39025,21.08704
4.357,12.38324,21.07848
4.3575,12.3774,21.06992
4.358,12.37196,21.06058
4.3585,12.36612,21.05124
4.359,12.3595,21.04267
4.3595,12.35172,21.03411
4.36,12.34432,21.02633
4.3605,12.33576,21.01854
4.361,12.32759,21.01154
4.3615,12.32019,21.00453
4.362,12.31435,20.99675
4.3625,12.30891,20.98897
4.363,12.3019,20.98118
4.3635,12.29451,20.97184
4.364,12.28711,20.96172
4.3645,12.27933,20.95082
4.365,12.27038,20.94148
4.3655,12.26142,20.93214
4.366,12.25481,20.9228
4.3665,12.24936,20.9119
4.367,12.24313,20.90179
4.3675,12.23535,20.89167
4.368,12.22756,20.88233
4.3685,12.21978,20.87299
4.369,12.21083,20.86287
4.3695,12.20149,20.85353
4.37,12.19448,20.84496
4.3705,12.18864,20.8364
4.371,12.18242,20.8255
4.3715,12.17386,20.81383
4.372,12.16607,20.8006
4.3725,12.15751,20.78892
4.373,12.14856,20.77802
4.3735,12.13922,20.76557
4.374,12.13221,20.75389
4.3745,12.1256,20.74299
4.375,12.1182,20.73288
4.3755,12.10925,20.72276
4.376,12.10069,20.71186
4.3765,12.09174,20.70174
4.377,12.08239,20.69162
4.3775,12.07461,20.67761
4.378,12.06761,20.66438
4.3785,12.05904,20.65037
4.379,12.05087,20.63713
4.3795,12.04153,20.62468
4.38,12.0318,20.61223
4.3805,12.02207,20.60055
4.381,12.0139,20.58965
4.3815,12.0065,20.57798
4.382,11.99716,20.5663
4.3825,11.98821,20.5554
4.383,11.97887,20.54061
4.3835,11.96875,20.52582
4.384,11.95902,20.51103
4.3845,11.95085,20.49702
4.385,11.94228,20.48379
4.3855,11.93255,20.47056
4.386,11.92283,20.4581
4.3865,11.9131,20.44565
4.387,11.90259,20.4332
4.3875,11.89325,20.42074
4.388,11.88507,20.40829
4.3885,11.87573,20.39194
4.389,11.86639,20.37637
4.3895,11.85627,20.36081
4.39,11.84615,20.34679
4.3905,11.83526,20.33356
4.391,11.8263,20.31955
4.3915,11.81735,20.30632
4.392,11.80801,20.29386
4.3925,11.79867,20.28063
4.393,11.78855,20.26662
4.3935,11.77766,20.25105
4.394,11.76793,20.23393
4.3945,11.75859,20.21758
4.395,11.74924,20.20357
4.3955,11.7399,20.19034
4.396,11.72978,20.17633
4.3965,11.71889,20.16232
4.397,11.70838,20.14831
4.3975,11.69865,20.13429
4.398,11.68892,20.11951
4.3985,11.67958,20.10238
4.399,11.66985,20.0837
4.3995,11.65817,20.06891
4.4,11.64728,20.05568
4.4005,11.63716,20.04089
4.401,11.62704,20.0261
4.4015,11.61731,20.01131
4.402,11.60719,19.99652
4.4025,11.5959,19.98173
4.403,11.58423,19.96383
4.4035,11.57372,19.94592
4.404,11.5636,19.92958
4.4045,11.55348,19.91557
4.405,11.54219,19.90078
4.4055,11.52974,19.88443
4.406,11.51806,19.86886
4.4065,11.50717,19.85408
4.407,11.49666,19.83851
4.4075,11.48693,19.81983
4.408,11.47447,19.80192
4.4085,11.46124,19.78558
4.409,11.44957,19.77001
4.4095,11.43789,19.75444
4.41,11.42738,19.7381
4.4105,11.41687,19.72175
4.411,11.40364,19.70618
4.4115,11.3908,19.68984
4.412,11.37873,19.67115
4.4125,11.36783,19.65481
4.413,11.35733,19.63846
4.4135,11.34487,19.62056
4.414,11.33086,19.60343
4.4145,11.31841,19.58709
4.415,11.30634,19.57074
4.4155,11.29622,19.55362
4.416,11.28533,19.53494
4.4165,11.2717,19.51781
4.417,11.25847,19.50147
4.4175,11.24602,19.48278
4.418,11.23473,19.46566
4.4185,11.225,19.44853
4.419,11.21216,19.43141
4.4195,11.19892,19.41429
4.42,11.18647,19.3956
4.4205,11.1744,19.3777
4.421,11.16429,19.35902
4.4215,11.15378,19.34112
4.422,11.14093,19.32399
4.4225,11.12926,19.30687
4.423,11.11603,19.28819
4.4235,11.10552,19.27028
4.424,11.09579,19.2516
4.4245,11.08372,19.23214
4.425,11.07127,19.21346
4.4255,11.05842,19.19556
4.426,11.04597,19.17843
4.4265,11.03624,19.15897
4.427,11.02651,19.14029
4.4275,11.01445,19.12161
4.428,11.00199,19.10137
4.4285,10.98876,19.08269
4.429,10.97747,19.06479
4.4295,10.96852,19.04689
4.43,10.95801,19.02821
4.4305,10.94595,19.00952
4.431,10.93194,18.99084
4.4315,10.91987,18.96983
4.432,10.91014,18.95037
4.4325,10.90041,18.93168
4.433,10.88874,18.91223
4.4335,10.87511,18.89432
4.434,10.8611,18.87564
4.4345,10.85021,18.85774
4.435,10.84087,18.8375
4.4355,10.83036,18.81804
4.436,10.81712,18.79936
4.4365,10.80272,18.78068
4.437,10.79105,18.762
4.4375,10.78093,18.74254
4.438,10.77159,18.72308
4.4385,10.75952,18.70284
4.439,10.74551,18.6826
4.4395,10.73228,18.66392
4.44,10.72177,18.64446
4.4405,10.71243,18.62578
4.441,10.70114,18.6071
4.4415,10.68713,18.58764
4.442,10.67351,18.5674
4.4425,10.66184,18.54638
4.443,10.65211,18.52692
4.4435,10.6416,18.50746
4.444,10.62875,18.48878
4.4445,10.61513,18.47088
4.445,10.60229,18.45142
4.4455,10.59217,18.4304
4.446,10.58322,18.41094
4.4465,10.57154,18.39304
4.447,10.55792,18.37436
4.4475,10.54469,18.35568
4.448,10.5334,18.337
4.4485,10.52445,18.31754
4.449,10.51472,18.29808
4.4495,10.50227,18.27862
4.45,10.48787,18.25916
4.4505,10.4758,18.2397
4.451,10.46646,18.22024
4.4515,10.45751,18.20234
4.452,10.44739,18.18443
4.4525,10.43377,18.16575
4.453,10.41976,18.14785
4.4535,10.41003,18.12839
4.454,10.40108,18.10971
4.4545,10.39212,18.09103
4.455,10.38084,18.07312
4.4555,10.36644,18.056
4.456,10.35554,18.03887
4.4565,10.34659,18.01941
4.457,10.33725,17.99995
4.4575,10.32791,17.97894
4.458,10.31467,17.96103
4.4585,10.30066,17.94313
4.459,10.29054,17.92601
4.4595,10.28082,17.90888
4.46,10.27225,17.88942
4.4605,10.26097,17.87074
4.461,10.24734,17.85128
4.4615,10.23528,17.83338
4.462,10.22594,17.81548
4.4625,10.21699,17.79757
4.463,10.20687,17.77967
4.4635,10.1948,17.76099
4.464,10.18196,17.74231
4.4645,10.17145,17.72285
4.465,10.16172,17.70339
4.4655,10.15199,17.68549
4.466,10.14071,17.66836
4.4665,10.12864,17.65046
4.467,10.11658,17.63255
4.4675,10.10607,17.61387
4.468,10.09634,17.59364
4.4685,10.08583,17.57573
4.469,10.07376,17.55861
4.4695,10.06287,17.54071
4.47,10.05119,17.52436
4.4705,10.04224,17.50646
4.471,10.03212,17.48622
4.4715,10.02122,17.46598
4.472,10.01071,17.44886
4.4725,10.00021,17.43173
4.473,9.9897,17.41383
4.4735,9.97997,17.39826
4.474,9.96985,17.37958
4.4745,9.95934,17.35856
4.475,9.94961,17.33832
4.4755,9.94027,17.3212
4.476,9.92937,17.30408
4.4765,9.92042,17.28695
4.477,9.90952,17.2706
4.4775,9.89979,17.25192
4.478,9.89084,17.23091
4.4785,9.88267,17.20989
4.479,9.87216,17.19432
4.4795,9.86282,17.17564
4.48,9.85153,17.15852
4.4805,9.8418,17.14139
4.481,9.83402,17.12271
4.4815,9.82585,17.10247
4.482,9.81651,17.08301
4.4825,9.80639,17.06667
4.483,9.79549,17.04799
4.4835,9.78576,17.03086
4.484,9.77798,17.01296
4.4845,9.77019,16.9935
4.485,9.76202,16.97404
4.4855,9.7519,16.95536
4.486,9.74178,16.94057
4.4865,9.73166,16.92344
4.487,9.7231,16.9071
4.4875,9.71571,16.88997
4.488,9.70831,16.87207
4.4885,9.70053,16.85261
4.489,9.69041,16.83237
4.4895,9.6799,16.81603
4.49,9.67056,16.7989
4.4905,9.66277,16.78255
4.491,9.65499,16.76621
4.4915,9.64837,16.74986
4.492,9.64059,16.73118
4.4925,9.63086,16.7125
4.493,9.62074,16.69615
4.4935,9.61218,16.68136
4.494,9.60401,16.66502
4.4945,9.59739,16.64945
4.495,9.59077,16.6331
4.4955,9.58338,16.61754
4.496,9.57365,16.59963
4.4965,9.56392,16.58173
4.497,9.55497,16.56694
4.4975,9.54757,16.55137
4.498,9.54096,16.53503
4.4985,9.53434,16.51946
4.499,9.52734,16.50311
4.4995,9.51916,16.48755
4.5,9.50904,16.4712
4.5005,9.4997,16.45485
4.501,9.49192,16.4424
4.5015,9.4853,16.42761
4.502,9.47908,16.4136
4.5025,9.47285,16.39803
4.503,9.46506,16.38246
4.5035,9.45611,16.3669
4.504,9.44638,16.35055
4.5045,9.43782,16.33498
4.505,9.43082,16.32175
4.5055,9.42459,16.30852
4.506,9.41875,16.29373
4.5065,9.41174,16.27972
4.507,9.40396,16.26493
4.5075,9.39501,16.25092
4.508,9.38528,16.2369
4.5085,9.37788,16.22134
4.509,9.37088,16.2081
4.5095,9.36543,16.19565
4.51,9.3592,16.18242
4.5105,9.3522,16.16763
4.511,9.34441,16.15284
4.5115,9.33585,16.13961
4.512,9.32651,16.1256
4.5125,9.31912,16.11236
4.513,9.31328,16.09835
4.5135,9.30783,16.08512
4.514,9.3016,16.07344
4.5145,9.2946,16.06099
4.515,9.2872,16.04776
4.5155,9.27864,16.03452
4.516,9.27008,16.02207
4.5165,9.26307,16.01039
4.517,9.25762,15.99794
4.5175,9.25295,15.98549
4.518,9.24789,15.97225
4.5185,9.24167,15.9598
4.519,9.23583,15.94812
4.5195,9.22882,15.93645
4.52,9.22143,15.92321
4.5205,9.21442,15.91076
4.521,9.20859,15.89908
4.5215,9.20353,15.88897
4.522,9.19924,15.87885
4.5225,9.19613,15.86795
4.523,9.19185,15.85627
4.5235,9.18718,15.84538
4.524,9.1829,15.83448
4.5245,9.17862,15.8228
4.525,9.17356,15.81113
4.5255,9.16811,15.79867
4.526,9.16344,15.78777
4.5265,9.15916,15.77843
4.527,9.15527,15.76832
4.5275,9.15176,15.7582
4.528,9.14826,15.74808
4.5285,9.14554,15.73874
4.529,9.1432,15.72784
4.5295,9.14087,15.71772
4.53,9.13853,15.70916
4.5305,9.1362,15.7006
4.531,9.13347,15.69125
4.5315,9.13036,15.68114
4.532,9.12763,15.66946
4.5325,9.12491,15.65934
4.533,9.12179,15.64844
4.5335,9.11829,15.6391
4.534,9.11479,15.62976
4.5345,9.11168,15.62276
4.535,9.10778,15.61575
4.5355,9.10506,15.60875
4.536,9.10234,15.60096
4.5365,9.09922,15.5924
4.537,9.0965,15.58384
4.5375,9.09377,15.5745
4.538,9.09105,15.56593
4.5385,9.08871,15.55737
4.539,9.08638,15.54803
4.5395,9.08404,15.53947
4.54,9.0821,15.53246
4.5405,9.07976,15.52546
4.541,9.07782,15.51845
4.5415,9.07509,15.51145
4.542,9.07237,15.50522
4.5425,9.07003,15.49899
4.543,9.06731,15.49277
4.5435,9.06458,15.48654
4.544,9.06186,15.48031
4.5445,9.05913,15.47408
4.545,9.05602,15.46864
4.5455,9.0533,15.46319
4.546,9.05057,15.45696
4.5465,9.04824,15.44995
4.547,9.0459,15.44295
4.5475,9.04396,15.43594
4.548,9.04162,15.42816
4.5485,9.04006,15.42271
4.549,9.03812,15.41804
4.5495,9.03617,15.41415
4.55,9.03462,15.41103
4.5505,9.03306,15.40714
4.551,9.03189,15.40325
4.5515,9.03072,15.39858
4.552,9.02956,15.39469
4.5525,9.02839,15.3908
4.553,9.02761,15.38768
4.5535,9.02722,15.38457
4.554,9.02644,15.38146
4.5545,9.02605,15.37834
4.555,9.02566,15.37445
4.5555,9.02566,15.37056
4.556,9.02566,15.36745
4.5565,9.02566,15.36433
4.557,9.02566,15.36277
4.5575,9.02566,15.36044
4.558,9.02605,15.35888
4.5585,9.02644,15.35733
4.559,9.02683,15.35655
4.5595,9.02722,15.35499
4.56,9.028,15.35343
4.5605,9.02839,15.35188
4.561,9.02917,15.34954
4.5615,9.02995,15.34721
4.562,9.03033,15.34487
4.5625,9.03111,15.34409
4.563,9.03189,15.34409
4.5635,9.03267,15.34409
4.564,9.03345,15.34409
4.5645,9.03423,15.34409
4.565,9.035,15.34409
4.5655,9.03617,15.34409
4.566,9.03695,15.34409
4.5665,9.03812,15.34487
4.567,9.03929,15.34487
4.5675,9.04045,15.34565
4.568,9.04123,15.34565
4.5685,9.04279,15.34565
4.569,9.04396,15.34565
4.5695,9.04551,15.34565
4.57,9.04668,15.34643
4.5705,9.04824,15.34721
4.571,9.04979,15.34721
4.5715,9.05135,15.34876
4.572,9.0533,15.34954
4.5725,9.05524,15.3511
4.573,9.05758,15.35188
4.5735,9.0603,15.35343
4.574,9.06264,15.35421
4.5745,9.06536,15.35499
4.575,9.06809,15.35577
4.5755,9.07081,15.35577
4.576,9.07353,15.35655
4.5765,9.07665,15.35733
4.577,9.07937,15.3581
4.5775,9.08171,15.36044
4.578,9.08443,15.36122
4.5785,9.08677,15.36355
4.579,9.08988,15.36511
4.5795,9.09299,15.36667
4.58,9.0965,15.36822
4.5805,9.1,15.36978
4.581,9.10428,15.37056
4.5815,9.10856,15.37212
4.582,9.11323,15.37367
4.5825,9.11829,15.37601
4.583,9.12296,15.37834
4.5835,9.12763,15.3799
4.584,9.13152,15.38146
4.5845,9.13542,15.38223
4.585,9.13892,15.38379
4.5855,9.14203,15.38535
4.586,9.14554,15.38768
4.5865,9.14943,15.3908
4.587,9.15371,15.39469
4.5875,9.15799,15.39858
4.588,9.16305,15.40169
4.5885,9.16889,15.40481
4.589,9.17473,15.40714
4.5895,9.17978,15.40948
4.59,9.18446,15.41103
4.5905,9.18913,15.41337
4.591,9.19341,15.41726
4.5915,9.1973,15.42193
4.592,9.20041,15.42738
4.5925,9.2043,15.43283
4.593,9.20897,15.43828
4.5935,9.21442,15.44295
4.594,9.22065,15.44684
4.5945,9.22727,15.44995
4.595,9.23349,15.45307
4.5955,9.23855,15.45774
4.596,9.24361,15.46397
4.5965,9.24828,15.46941
4.597,9.25256,15.47564
4.5975,9.25685,15.48031
4.598,9.26113,15.4842
4.5985,9.26619,15.48732
4.599,9.2728,15.49121
4.5995,9.27981,15.4951
4.6,9.2872,15.50055
4.6005,9.29304,15.506
4.601,9.29888,15.51223
4.6015,9.30433,15.51767
4.602,9.30939,15.52234
4.6025,9.31406,15.52779
4.603,9.31951,15.53246
4.6035,9.32612,15.53791
4.604,9.33429,15.54258
4.6045,9.34247,15.54803
4.605,9.34947,15.55426
4.6055,9.35609,15.56049
4.606,9.36232,15.56593
4.6065,9.36777,15.57294
4.607,9.37399,15.57839
4.6075,9.38061,15.58462
4.608,9.38917,15.59084
4.6085,9.39851,15.59629
4.609,9.40707,15.60174
4.6095,9.41408,15.60797
4.61,9.42031,15.61342
4.6105,9.42653,15.61964
4.611,9.43276,15.62587
4.6115,9.44054,15.63132
4.612,9.44989,15.63755
4.6125,9.45923,15.64299
4.613,9.46779,15.64922
4.6135,9.47479,15.65545
4.614,9.48102,15.66168
4.6145,9.48725,15.6679
4.615,9.49425,15.67569
4.6155,9.50243,15.68269
4.616,9.51216,15.69048
4.6165,9.52189,15.69826
4.617,9.52967,15.70449
4.6175,9.53629,15.71149
4.618,9.54251,15.7185
4.6185,9.54913,15.7255
4.619,9.5573,15.73251
4.6195,9.56625,15.74029
4.62,9.57598,15.7473
4.6205,9.58455,15.7543
4.621,9.59155,15.76131
4.6215,9.59778,15.76832
4.622,9.6044,15.7761
4.6225,9.61218,15.78544
4.623,9.62113,15.79478
4.6235,9.63086,15.80334
4.624,9.6402,15.8119
4.6245,9.64799,15.81969
4.625,9.6546,15.82747
4.6255,9.662,15.83526
4.626,9.67017,15.84304
4.6265,9.67951,15.85316
4.627,9.68963,15.8625
4.6275,9.70014,15.87106
4.628,9.70792,15.87962
4.6285,9.71571,15.88819
4.629,9.7231,15.89675
4.6295,9.73205,15.90687
4.63,9.74217,15.91621
4.6305,9.75307,15.92633
4.631,9.76319,15.93567
4.6315,9.77175,15.94501
4.632,9.77953,15.95435
4.6325,9.78848,15.96291
4.633,9.79938,15.97303
4.6335,9.81028,15.98237
4.634,9.82079,15.99249
4.6345,9.83013,16.00183
4.635,9.83869,16.01039
4.6355,9.84803,16.02129
4.636,9.85932,16.03219
4.6365,9.86983,16.04309
4.637,9.88072,16.05321
4.6375,9.88967,16.0641
4.638,9.89902,16.07266
4.6385,9.90913,16.08201
4.639,9.92003,16.0929
4.6395,9.92976,16.10302
4.64,9.94105,16.11392
4.6405,9.95117,16.12404
4.641,9.96129,16.13571
4.6415,9.97218,16.14661
4.642,9.9823,16.15907
4.6425,9.99242,16.16996
4.643,10.0041,16.18008
4.6435,10.01461,16.18942
4.644,10.02589,16.19876
4.6445,10.03601,16.21044
4.645,10.04535,16.22212
4.6455,10.05586,16.23457
4.646,10.06715,16.24702
4.6465,10.07843,16.25948
4.647,10.08933,16.27193
4.6475,10.09984,16.28361
4.648,10.10918,16.29373
4.6485,10.12008,16.30385
4.649,10.13214,16.31319
4.6495,10.14421,16.32564
4.65,10.15433,16.33887
4.6505,10.16406,16.35133
4.651,10.1734,16.36456
4.6515,10.18429,16.37779
4.652,10.19675,16.38947
4.6525,10.20881,16.40192
4.653,10.21815,16.4136
4.6535,10.2275,16.4245
4.654,10.23645,16.43695
4.6545,10.24929,16.45018
4.655,10.26291,16.46264
4.6555,10.27342,16.47587
4.656,10.28276,16.48988
4.6565,10.29249,16.50311
4.657,10.30378,16.51635
4.6575,10.31857,16.52958
4.658,10.33102,16.54125
4.6585,10.34036,16.55371
4.659,10.3497,16.56772
4.6595,10.35943,16.58173
4.66,10.37422,16.59652
4.6605,10.38784,16.61053
4.661,10.39835,16.62376
4.6615,10.4073,16.63777
4.662,10.41781,16.65101
4.6625,10.43221,16.66346
4.663,10.44661,16.67669
4.6635,10.4579,16.69148
4.664,10.46685,16.70627
4.6645,10.47736,16.72184
4.665,10.49137,16.73663
4.6655,10.50616,16.75064
4.666,10.51822,16.76465
4.6665,10.52795,16.77866
4.667,10.53768,16.79112
4.6675,10.5513,16.80668
4.668,10.56532,16.82147
4.6685,10.57816,16.83704
4.669,10.58867,16.85417
4.6695,10.59801,16.86818
4.67,10.61046,16.88219
4.6705,10.62331,16.89776
4.671,10.63732,16.91021
4.6715,10.64821,16.925
4.672,10.65717,16.93979
4.6725,10.66845,16.95614
4.673,10.68091,16.97248
4.6735,10.69492,16.98805
4.674,10.70737,17.00206
4.6745,10.7171,17.01685
4.675,10.72683,17.03086
4.6755,10.73773,17.04487
4.676,10.75174,17.06044
4.6765,10.76536,17.07756
4.677,10.77548,17.09469
4.6775,10.78482,17.11026
4.678,10.79533,17.12505
4.6785,10.80856,17.14061
4.679,10.82296,17.1554
4.6795,10.83503,17.17019
4.68,10.84437,17.18576
4.6805,10.8541,17.20211
4.681,10.86655,17.21923
4.6815,10.88134,17.23636
4.682,10.89418,17.25192
4.6825,10.90547,17.26749
4.683,10.91481,17.28228
4.6835,10.9261,17.29863
4.684,10.9405,17.31419
4.6845,10.95373,17.33132
4.685,10.96541,17.35
4.6855,10.97514,17.36557
4.686,10.98565,17.38191
4.6865,10.99927,17.39904
4.687,11.01289,17.41305
4.6875,11.02534,17.43017
4.688,11.03546,17.44574
4.6885,11.04558,17.46364
4.689,11.05881,17.48155
4.6895,11.07244,17.49867
4.69,11.08489,17.5158
4.6905,11.09734,17.53214
4.691,11.10707,17.54849
4.6915,11.11836,17.56561
4.692,11.13198,17.58274
4.6925,11.14405,17.60064
4.693,11.15689,17.61777
4.6935,11.16701,17.63645
4.694,11.17752,17.65435
4.6945,11.18997,17.66992
4.695,11.20243,17.68704
4.6955,11.21566,17.70417
4.696,11.22772,17.72129
4.6965,11.23707,17.73997
4.697,11.24835,17.75865
4.6975,11.26081,17.77734
4.698,11.27404,17.79446
4.6985,11.28688,17.81158
4.699,11.29739,17.82871
4.6995,11.30673,17.84661
4.7,11.3188,17.86607
4.7005,11.33047,17.88475
4.701,11.34409,17.90343
4.7015,11.35616,17.92056
4.702,11.36628,17.9369
4.7025,11.3764,17.95481
4.703,11.38768,17.97271
4.7035,11.39975,17.99061
4.704,11.41298,18.01007
4.7045,11.42427,18.02953
4.705,11.43361,18.04666
4.7055,11.44451,18.06378
4.706,11.45618,18.08091
4.7065,11.46864,18.09881
4.707,11.48148,18.11749
4.7075,11.49199,18.13539
4.708,11.50133,18.15408
4.7085,11.51261,18.1712
4.709,11.52429,18.18988
4.7095,11.53636,18.20623
4.71,11.54842,18.22491
4.7105,11.55893,18.24359
4.711,11.56905,18.26227
